total_area,living_area,ceil_height,rooms_number,city_center_distance,years_after_repair
82.0,39.4,3.1,3.0,7.3,10.0
63.6,33.1,2.8,2.0,13.7,10.0
64.0,28.2,2.8,3.0,3.8,5.0
67.0,33.5,3.0,2.0,6.0,1.0
62.0,32.9,3.0,3.0,6.1,3.0
71.4,43.6,2.9,4.0,8.9,10.0
51.3,26.2,3.1,1.0,6.6,0.0
79.4,50.0,2.9,3.0,4.7,17.0
55.4,32.1,2.9,1.0,5.6,6.0
65.8,37.5,3.2,3.0,8.4,11.0
63.0,34.6,2.8,3.0,7.6,0.0
67.5,33.8,2.7,2.0,9.3,3.0
49.2,22.6,3.0,1.0,7.5,1.0
94.6,48.2,3.2,3.0,8.0,0.0
60.2,27.1,2.8,2.0,9.4,1.0
64.4,32.2,2.7,2.0,4.8,2.0
56.3,25.3,2.7,2.0,10.4,15.0
66.5,31.3,2.7,2.0,4.4,17.0
94.7,53.0,2.9,3.0,7.2,6.0
52.3,25.6,2.9,2.0,6.3,3.0
140.9,78.9,2.8,5.0,3.2,3.0
67.0,42.2,3.3,3.0,8.7,3.0
66.1,34.4,2.8,3.0,6.3,7.0
69.6,44.5,2.9,2.0,2.5,15.0
51.5,27.8,2.7,2.0,3.5,3.0
61.0,37.8,3.3,2.0,7.4,17.0
64.0,32.6,3.1,3.0,5.6,19.0
83.2,46.6,2.7,4.0,6.4,4.0
60.0,37.2,2.7,1.0,1.2,6.0
67.5,43.9,2.8,2.0,3.4,2.0
67.0,30.2,2.9,3.0,4.3,15.0
129.3,63.4,2.7,6.0,7.6,10.0
66.2,29.8,2.9,3.0,7.9,14.0
58.8,29.4,3.0,2.0,0.6,1.0
76.7,42.2,3.1,3.0,6.2,1.0
72.0,31.0,3.0,2.0,0.4,13.0
99.8,55.9,2.7,2.0,10.4,12.0
54.9,32.9,3.1,2.0,6.2,8.0
65.0,36.4,2.9,2.0,5.1,8.0
64.0,26.9,3.0,2.0,3.2,8.0
58.8,27.6,2.9,1.0,0.3,12.0
54.0,32.9,3.0,1.0,7.2,6.0
68.2,28.0,2.8,2.0,2.6,13.0
55.8,29.0,2.9,2.0,5.3,11.0
59.0,38.4,2.8,2.0,4.5,10.0
63.9,28.1,2.7,3.0,1.4,9.0
55.3,22.1,3.0,2.0,4.4,8.0
51.0,30.1,2.7,1.0,5.3,12.0
66.2,41.7,3.1,2.0,10.6,10.0
75.5,40.0,2.8,3.0,12.6,4.0
140.0,82.6,2.9,5.0,9.8,9.0
66.1,37.0,2.9,3.0,7.7,7.0
87.1,51.4,2.7,3.0,2.6,9.0
65.8,32.2,2.7,3.0,7.8,5.0
81.0,34.8,2.7,3.0,5.5,11.0
53.8,28.0,3.3,1.0,4.5,8.0
111.0,52.2,2.8,4.0,8.0,7.0
69.2,41.5,2.7,2.0,5.9,10.0
64.0,28.2,3.3,2.0,6.6,6.0
67.4,37.7,3.2,2.0,5.8,2.0
104.6,57.5,2.8,3.0,9.6,3.0
67.0,37.5,3.4,2.0,8.3,6.0
59.0,31.3,2.8,1.0,1.4,17.0
63.4,39.3,2.9,3.0,5.8,2.0
58.0,34.8,3.1,1.0,3.4,8.0
70.0,32.2,2.8,2.0,0.6,8.0
91.2,43.8,2.7,3.0,12.8,9.0
66.0,27.7,3.4,2.0,6.8,13.0
60.0,39.0,3.2,2.0,5.2,3.0
65.0,28.6,2.7,2.0,2.7,3.0
77.6,37.2,2.7,3.0,4.3,6.0
52.7,22.1,3.2,2.0,11.6,6.0
66.6,40.0,3.4,2.0,8.4,3.0
62.8,38.3,2.8,3.0,7.6,6.0
66.4,39.8,2.7,2.0,2.2,9.0
64.8,31.1,2.7,2.0,2.1,14.0
74.0,33.3,3.3,4.0,5.8,5.0
64.4,34.8,2.7,2.0,8.1,4.0
79.0,45.8,2.7,3.0,9.6,5.0
63.5,33.7,3.1,2.0,3.5,2.0
58.7,38.2,3.1,2.0,4.4,5.0
69.0,43.5,2.9,3.0,7.4,4.0
54.0,30.8,2.7,1.0,7.6,6.0
98.7,54.3,2.9,3.0,5.3,2.0
132.0,81.8,3.5,5.0,9.7,6.0
49.0,28.4,2.8,1.0,10.1,2.0
57.9,28.9,2.7,2.0,6.5,7.0
45.1,25.3,2.7,1.0,2.3,6.0
73.3,37.4,2.7,3.0,9.4,3.0
65.5,34.7,3.0,2.0,4.5,7.0
112.9,49.7,2.7,3.0,8.1,4.0
57.1,30.8,2.8,2.0,1.8,1.0
72.8,32.8,3.5,2.0,2.7,3.0
70.4,44.4,2.8,3.0,4.0,5.0
63.8,32.5,2.9,3.0,7.1,3.0
63.2,35.4,2.7,2.0,6.6,19.0
58.1,25.6,3.2,2.0,8.0,3.0
58.0,32.5,2.9,2.0,4.7,9.0
58.0,29.6,2.9,1.0,3.9,11.0
72.7,47.3,2.7,3.0,3.0,2.0
94.0,60.2,2.9,3.0,5.1,5.0
116.6,59.5,3.3,3.0,6.6,9.0
142.5,59.9,3.1,4.0,6.3,3.0
69.2,42.2,3.1,3.0,3.3,5.0
60.7,39.5,3.4,2.0,10.4,2.0
54.0,27.0,3.3,1.0,6.8,4.0
117.5,74.0,2.7,4.0,11.4,5.0
60.4,24.2,3.1,2.0,1.5,12.0
78.0,33.5,3.1,2.0,6.4,0.0
66.0,38.3,2.8,2.0,7.1,16.0
93.1,50.3,3.4,3.0,6.1,5.0
57.0,23.9,3.2,2.0,4.7,12.0
66.6,36.6,2.7,3.0,7.7,12.0
79.0,34.8,3.1,3.0,4.7,3.0
110.0,60.5,2.8,4.0,7.8,2.0
72.9,31.3,3.0,3.0,1.2,2.0
59.6,25.6,3.5,2.0,8.6,15.0
54.7,29.5,3.2,2.0,5.2,2.0
49.0,27.4,2.7,2.0,8.4,4.0
66.0,40.3,3.0,3.0,3.7,7.0
122.0,75.6,3.2,4.0,4.4,4.0
67.0,33.5,2.8,2.0,4.6,2.0
59.2,25.5,2.7,2.0,4.6,3.0
94.6,38.8,2.7,2.0,5.0,4.0
64.5,31.0,2.7,3.0,1.2,3.0
108.2,62.8,2.8,3.0,3.9,8.0
62.6,25.0,3.5,2.0,9.7,16.0
64.9,34.4,2.8,3.0,6.7,2.0
62.0,36.6,2.7,2.0,3.4,5.0
59.7,30.4,3.5,2.0,10.2,1.0
72.4,39.1,2.7,4.0,6.7,7.0
51.2,31.2,2.7,2.0,5.8,6.0
62.2,34.8,2.7,3.0,8.2,4.0
69.4,40.9,3.1,3.0,3.4,0.0
102.0,55.1,2.9,3.0,4.7,2.0
67.4,39.1,2.8,2.0,3.3,8.0
61.0,34.2,3.1,3.0,10.5,3.0
85.2,44.3,3.3,3.0,7.2,4.0
68.0,43.5,3.1,2.0,5.2,4.0
62.8,27.0,3.0,3.0,3.6,6.0
73.0,35.0,2.9,3.0,10.6,8.0
66.2,39.1,3.1,2.0,4.5,7.0
62.5,38.1,2.8,3.0,5.6,6.0
64.0,26.9,2.7,2.0,5.7,3.0
54.7,35.0,3.5,1.0,1.2,7.0
82.0,45.9,2.8,4.0,4.1,0.0
58.4,34.5,3.1,2.0,5.1,3.0
64.0,39.0,2.7,3.0,6.1,6.0
58.4,37.4,3.2,2.0,6.6,0.0
59.0,34.2,2.7,2.0,7.3,3.0
65.0,39.6,2.8,3.0,8.1,0.0
61.0,30.5,3.2,3.0,11.6,7.0
62.0,29.8,2.7,3.0,5.1,6.0
57.0,27.4,2.8,1.0,0.6,4.0
59.3,36.8,2.7,2.0,6.7,3.0
97.0,55.3,2.7,2.0,7.6,9.0
64.2,29.5,3.1,3.0,4.7,5.0
139.7,68.5,3.0,6.0,3.5,4.0
91.3,45.6,3.2,4.0,6.6,11.0
51.9,20.8,2.7,1.0,3.7,8.0
62.0,26.0,3.1,3.0,4.3,8.0
63.5,36.8,2.7,3.0,4.5,2.0
70.0,29.4,2.7,2.0,11.7,5.0
75.0,46.5,2.8,3.0,8.2,5.0
62.5,28.8,3.1,3.0,4.6,8.0
64.1,38.5,2.7,3.0,7.1,1.0
59.5,36.3,2.8,2.0,6.7,0.0
58.0,37.7,3.3,1.0,5.6,14.0
77.0,38.5,3.4,3.0,7.3,7.0
58.4,33.9,2.9,1.0,7.5,2.0
56.0,31.9,3.0,2.0,3.4,2.0
59.2,29.6,3.3,2.0,4.9,4.0
63.6,36.3,2.7,3.0,3.5,10.0
64.2,39.8,3.4,2.0,0.7,4.0
67.9,29.2,2.7,3.0,5.9,5.0
54.0,30.2,2.7,2.0,5.2,16.0
70.7,36.8,2.8,3.0,7.3,1.0
154.0,69.3,3.1,5.0,3.5,5.0
67.5,27.0,2.8,3.0,6.6,7.0
65.1,28.0,2.9,2.0,4.9,4.0
58.0,34.2,2.9,1.0,3.4,1.0
70.2,34.4,3.0,4.0,9.9,2.0
68.6,28.8,2.8,2.0,9.2,2.0
135.0,67.5,3.3,4.0,9.4,10.0
52.4,32.0,2.9,1.0,2.8,0.0
60.5,30.2,3.0,2.0,4.5,3.0
83.2,54.1,2.8,3.0,5.1,4.0
55.8,32.9,2.8,1.0,8.8,6.0
70.9,35.5,2.7,4.0,5.4,3.0
67.0,27.5,3.5,3.0,8.2,16.0
50.5,32.8,3.3,2.0,4.2,15.0
71.2,41.3,3.0,3.0,5.5,9.0
97.0,60.1,2.7,3.0,3.6,4.0
77.2,37.1,2.9,4.0,4.0,2.0
118.0,62.5,2.7,5.0,3.6,9.0
74.6,41.8,3.0,4.0,8.5,3.0
65.5,40.6,2.8,3.0,10.9,3.0
62.0,40.3,2.8,2.0,8.6,3.0
71.0,42.6,3.0,3.0,4.3,12.0
67.8,42.0,3.3,2.0,5.6,2.0
80.0,33.6,2.9,3.0,11.5,4.0
48.0,21.6,2.9,1.0,7.6,11.0
78.0,50.7,2.8,4.0,9.7,7.0
68.7,34.4,2.9,2.0,6.6,8.0
58.0,33.6,2.8,2.0,4.5,3.0
74.1,32.6,2.7,3.0,9.0,2.0
65.5,28.2,2.7,2.0,4.2,16.0
67.7,40.6,3.0,3.0,7.6,2.0
75.8,36.4,2.7,3.0,8.8,5.0
66.2,42.4,2.7,3.0,4.8,7.0
115.0,73.6,2.8,3.0,7.7,3.0
64.0,41.6,2.8,2.0,6.6,3.0
89.0,51.6,2.7,4.0,13.6,3.0
64.0,31.4,2.8,3.0,5.0,3.0
79.5,47.7,2.9,4.0,9.2,5.0
71.2,32.0,3.0,2.0,5.9,12.0
64.0,39.0,3.0,3.0,5.5,11.0
63.0,32.1,2.8,3.0,4.7,19.0
87.7,55.3,2.8,4.0,0.2,2.0
59.7,28.7,3.5,1.0,3.8,9.0
66.1,27.8,2.7,3.0,1.6,2.0
54.0,29.7,2.8,1.0,8.3,1.0
63.0,32.8,2.9,3.0,8.9,3.0
70.4,33.1,2.9,4.0,8.6,3.0
95.5,58.3,3.3,3.0,9.6,11.0
56.8,23.3,2.7,2.0,8.3,4.0
76.0,48.6,2.8,4.0,4.6,10.0
68.1,36.1,2.7,3.0,6.9,9.0
57.0,33.6,3.0,2.0,4.6,7.0
51.6,25.8,2.7,2.0,3.5,3.0
68.6,30.9,2.7,2.0,6.1,5.0
66.3,33.1,3.5,3.0,10.7,7.0
63.0,41.0,2.8,3.0,8.3,0.0
65.0,26.7,2.7,2.0,12.4,3.0
60.4,32.6,2.7,2.0,2.2,5.0
63.0,34.0,2.8,2.0,7.4,3.0
71.0,41.2,3.0,3.0,8.4,1.0
62.2,36.1,3.3,3.0,7.7,17.0
95.4,42.9,2.9,4.0,0.8,3.0
76.2,46.5,3.1,3.0,10.8,2.0
47.0,26.8,3.0,1.0,0.4,16.0
69.9,41.9,2.7,3.0,4.7,1.0
58.0,36.0,2.8,1.0,4.4,6.0
118.8,49.9,3.3,4.0,3.0,3.0
81.2,49.5,3.3,3.0,6.1,2.0
61.0,39.0,3.2,2.0,8.1,8.0
60.4,39.3,2.8,3.0,7.0,8.0
52.0,31.2,3.1,2.0,4.4,1.0
65.0,29.9,2.8,3.0,4.1,2.0
82.0,44.3,2.8,4.0,7.3,7.0
29.2,16.9,2.9,1.0,4.1,0.0
61.1,31.2,3.3,2.0,6.4,4.0
58.0,28.4,2.7,2.0,4.0,8.0
70.0,35.0,2.7,3.0,7.4,3.0
55.0,30.8,2.8,1.0,11.5,5.0
84.2,53.0,2.7,2.0,5.1,2.0
66.7,28.0,2.7,3.0,5.8,6.0
85.5,38.5,2.8,4.0,4.4,4.0
90.7,56.2,2.7,3.0,5.2,3.0
63.0,29.0,2.7,2.0,8.2,8.0
65.0,39.6,2.7,2.0,7.4,2.0
67.4,29.7,3.0,2.0,1.1,4.0
70.6,31.1,2.9,2.0,0.5,6.0
67.0,35.5,2.7,3.0,8.2,15.0
104.7,51.3,3.0,3.0,8.4,2.0
57.5,26.4,3.0,2.0,9.3,3.0
54.5,28.9,3.1,1.0,4.7,1.0
61.0,27.4,3.3,3.0,3.8,1.0
75.0,34.5,3.3,3.0,4.3,0.0
55.0,31.9,2.7,1.0,5.6,3.0
120.5,69.9,3.2,4.0,2.8,0.0
53.1,27.1,3.1,2.0,8.8,0.0
77.0,49.3,2.9,3.0,5.9,8.0
66.0,31.0,2.8,2.0,5.9,5.0
61.2,26.3,2.8,3.0,7.5,1.0
78.8,47.3,3.3,3.0,6.9,8.0
71.0,36.2,2.8,3.0,8.5,9.0
66.0,42.9,3.0,2.0,9.4,9.0
65.0,26.0,2.7,2.0,4.7,8.0
52.0,22.4,2.8,1.0,5.3,6.0
67.8,40.7,2.7,2.0,12.0,2.0
61.3,39.8,2.7,2.0,10.1,3.0
61.1,31.2,2.8,3.0,8.9,1.0
124.5,49.8,2.8,5.0,6.3,4.0
63.0,39.7,3.3,2.0,12.8,12.0
67.0,27.5,3.0,2.0,9.5,10.0
54.0,26.5,2.7,1.0,7.5,10.0
69.6,32.7,3.3,3.0,6.3,9.0
77.0,36.2,3.0,4.0,8.6,1.0
75.7,40.9,3.1,4.0,8.7,7.0
121.6,54.7,2.8,6.0,8.0,14.0
74.1,30.4,2.8,3.0,0.9,6.0
49.9,21.5,3.0,1.0,11.3,1.0
64.0,38.4,2.7,2.0,5.1,5.0
49.5,28.2,2.8,1.0,6.2,2.0
95.9,43.2,2.7,3.0,9.2,8.0
66.0,35.0,2.9,3.0,6.4,2.0
66.0,39.6,3.2,2.0,4.2,4.0
64.0,35.8,3.2,2.0,2.3,7.0
84.9,37.4,2.7,3.0,8.7,8.0
67.0,36.2,2.7,3.0,6.8,1.0
75.4,49.0,3.0,2.0,10.3,1.0
49.0,26.9,2.8,1.0,7.8,5.0
64.2,28.9,3.0,2.0,5.2,2.0
119.0,69.0,3.0,3.0,5.8,3.0
58.4,23.9,2.8,2.0,4.1,1.0
65.8,35.5,2.7,2.0,1.3,5.0
66.8,42.8,3.4,2.0,8.3,10.0
70.6,31.8,2.7,3.0,8.6,6.0
112.0,50.4,3.1,4.0,6.2,3.0
144.6,92.5,2.9,6.0,7.3,3.0
49.9,21.5,3.4,1.0,2.6,9.0
74.3,46.8,2.7,4.0,3.6,14.0
167.1,75.2,3.2,5.0,5.0,14.0
67.2,34.9,3.5,2.0,5.6,19.0
63.0,34.6,3.3,2.0,7.5,8.0
63.1,30.9,2.9,3.0,4.5,6.0
68.8,29.6,3.4,3.0,4.2,6.0
66.7,41.4,3.0,2.0,8.5,5.0
66.0,31.0,3.5,2.0,8.7,3.0
93.0,58.6,3.3,4.0,8.9,3.0
68.0,31.3,2.7,3.0,4.5,14.0
68.7,33.0,3.2,2.0,8.1,2.0
113.5,62.4,3.0,4.0,4.1,7.0
62.1,40.4,3.5,3.0,5.6,9.0
64.5,31.0,3.0,2.0,5.2,1.0
47.2,20.3,2.7,2.0,2.5,17.0
68.2,43.0,2.8,2.0,6.9,4.0
67.0,40.2,3.0,3.0,7.1,7.0
54.0,23.2,3.3,2.0,8.0,7.0
63.3,34.2,2.8,3.0,4.6,8.0
122.5,57.6,2.8,4.0,7.8,0.0
108.6,53.2,2.7,3.0,3.2,13.0
147.7,67.9,2.9,5.0,8.4,0.0
67.0,29.5,2.9,2.0,7.6,5.0
63.7,31.2,2.8,3.0,9.3,2.0
81.6,40.8,3.0,2.0,6.3,3.0
67.0,28.8,2.7,3.0,8.6,6.0
63.8,40.8,3.2,2.0,7.4,1.0
70.0,43.4,2.7,3.0,5.8,2.0
52.1,22.4,3.1,1.0,4.6,3.0
62.0,24.8,2.7,2.0,5.0,4.0
62.8,38.3,3.4,2.0,7.9,8.0
57.0,33.1,3.0,1.0,5.3,4.0
72.8,40.8,2.8,4.0,7.7,9.0
66.9,32.1,2.7,2.0,9.5,5.0
95.9,49.9,3.0,3.0,0.1,15.0
47.2,22.2,2.8,1.0,9.0,3.0
80.0,37.6,2.8,3.0,2.4,8.0
44.6,17.8,2.7,2.0,9.5,1.0
69.6,43.8,3.2,3.0,12.3,3.0
73.9,39.9,3.2,4.0,8.2,4.0
57.1,32.0,3.0,2.0,9.1,2.0
97.4,52.6,2.8,4.0,1.7,3.0
108.4,69.4,3.0,3.0,2.9,2.0
84.0,36.1,2.9,3.0,9.2,4.0
114.1,70.7,2.8,4.0,6.7,4.0
83.0,46.5,3.1,3.0,3.8,14.0
79.5,47.7,2.7,4.0,8.5,8.0
68.0,38.1,2.7,3.0,3.1,4.0
64.6,32.9,2.7,3.0,5.1,6.0
54.5,32.7,2.8,1.0,7.1,10.0
65.6,32.8,3.2,3.0,5.8,3.0
67.0,40.2,2.7,2.0,8.5,10.0
74.0,32.6,2.7,4.0,7.2,7.0
60.7,37.6,2.7,3.0,8.8,8.0
53.4,27.8,2.9,1.0,2.2,3.0
68.9,40.0,2.9,3.0,8.3,9.0
73.7,47.2,2.7,4.0,2.0,6.0
68.6,43.9,2.9,3.0,4.1,13.0
53.2,29.3,3.0,2.0,6.8,6.0
67.2,32.9,2.7,2.0,0.5,10.0
62.0,32.2,3.3,2.0,4.0,4.0
113.0,56.5,3.1,4.0,7.3,4.0
57.8,26.6,3.1,2.0,5.3,11.0
60.0,24.6,2.9,2.0,5.9,2.0
67.1,32.2,2.8,2.0,0.1,4.0
109.5,66.8,2.7,4.0,4.6,7.0
90.0,53.1,3.0,3.0,1.2,12.0
65.7,34.8,3.2,2.0,5.9,7.0
65.7,37.4,2.9,2.0,6.3,6.0
63.0,27.1,3.1,3.0,4.4,1.0
168.4,104.4,3.2,5.0,5.2,6.0
84.1,48.8,2.8,4.0,8.1,6.0
68.4,30.8,2.8,2.0,3.3,3.0
56.7,23.8,2.9,2.0,3.6,12.0
71.0,41.9,2.9,3.0,5.5,9.0
69.1,39.4,2.8,2.0,3.0,4.0
66.1,29.1,2.9,2.0,3.1,10.0
68.1,42.2,2.7,2.0,6.6,8.0
64.0,39.0,3.3,3.0,4.9,5.0
61.5,36.9,2.7,2.0,3.8,16.0
60.0,33.0,2.7,2.0,7.1,2.0
82.3,35.4,2.8,3.0,6.6,4.0
65.0,41.6,2.8,2.0,6.9,4.0
59.6,32.2,2.8,1.0,11.1,9.0
84.6,34.7,3.0,4.0,4.9,15.0
80.8,50.9,2.7,4.0,5.7,3.0
67.0,33.5,2.8,2.0,9.0,3.0
59.4,35.0,3.0,2.0,7.2,5.0
57.8,27.2,2.7,1.0,12.7,6.0
55.0,30.3,3.3,1.0,2.2,7.0
74.0,44.4,3.3,4.0,5.3,10.0
67.1,28.2,2.8,3.0,4.3,10.0
65.0,42.2,3.1,3.0,9.7,8.0
98.1,46.1,3.4,3.0,2.4,8.0
78.1,32.0,3.3,4.0,1.9,0.0
58.8,25.3,2.7,1.0,7.1,8.0
54.2,24.4,2.7,2.0,2.4,6.0
110.0,47.3,3.2,5.0,11.4,5.0
52.0,26.0,2.8,1.0,6.3,6.0
52.4,33.5,2.9,1.0,3.8,6.0
57.0,22.8,3.4,2.0,3.9,6.0
65.9,31.0,3.4,3.0,3.8,1.0
66.6,34.0,3.1,2.0,5.7,10.0
60.4,32.0,2.7,2.0,8.1,1.0
66.4,39.2,2.9,2.0,6.6,15.0
91.1,41.9,2.8,3.0,6.5,8.0
94.4,39.6,2.9,2.0,6.5,9.0
129.0,58.1,2.8,4.0,5.6,5.0
44.5,24.0,3.1,1.0,7.6,5.0
57.0,36.5,2.8,2.0,10.0,0.0
71.5,30.7,2.7,3.0,4.3,7.0
64.4,32.2,3.1,3.0,6.6,1.0
56.1,34.2,2.8,2.0,7.5,11.0
71.4,32.8,2.7,3.0,8.3,4.0
62.8,32.0,3.1,2.0,6.7,8.0
117.7,69.4,2.8,3.0,6.1,1.0
73.9,35.5,2.8,3.0,6.6,12.0
65.0,41.0,3.1,3.0,6.6,4.0
112.0,44.8,2.7,3.0,2.3,5.0
65.7,34.8,3.0,3.0,4.3,4.0
75.2,32.3,2.9,4.0,5.1,1.0
90.6,53.5,3.1,4.0,5.5,6.0
68.6,28.8,3.2,2.0,3.9,2.0
70.4,28.2,3.3,3.0,8.7,4.0
65.4,32.0,2.7,3.0,11.8,2.0
60.0,34.8,3.1,2.0,0.3,1.0
54.0,28.1,2.9,2.0,12.6,1.0
63.0,29.0,2.9,3.0,5.3,15.0
63.6,34.3,3.0,3.0,3.9,11.0
94.4,59.5,2.8,4.0,7.5,9.0
60.0,37.2,2.7,2.0,8.3,4.0
71.8,35.9,3.0,3.0,7.3,2.0
41.4,17.8,2.7,2.0,6.1,3.0
104.4,61.6,2.8,5.0,6.6,2.0
65.5,36.0,2.8,3.0,3.5,0.0
67.2,34.3,2.8,3.0,7.0,9.0
87.8,44.8,2.7,3.0,11.6,0.0
48.8,31.2,2.8,1.0,8.1,10.0
71.0,42.6,3.2,3.0,6.7,3.0
62.0,36.0,2.7,3.0,7.8,13.0
66.0,32.3,3.0,2.0,3.5,16.0
59.0,25.4,2.7,2.0,8.0,8.0
69.0,44.2,3.2,2.0,5.7,15.0
65.0,30.6,3.4,3.0,10.5,6.0
54.3,29.3,3.5,2.0,6.1,1.0
93.0,59.5,3.0,4.0,6.1,1.0
67.1,36.2,3.0,2.0,9.7,4.0
70.4,29.6,2.8,3.0,6.8,1.0
75.7,44.7,3.0,3.0,5.5,6.0
64.8,32.4,2.7,2.0,6.7,14.0
48.8,27.3,2.9,1.0,8.3,6.0
65.8,38.8,2.7,2.0,0.4,11.0
65.4,35.3,2.7,3.0,9.7,2.0
64.3,41.2,2.7,3.0,3.3,5.0
64.9,34.4,2.7,2.0,5.4,9.0
100.1,62.1,3.5,4.0,8.8,5.0
54.0,23.2,2.7,1.0,6.2,4.0
64.8,35.0,3.3,3.0,8.4,1.0
73.0,38.0,3.2,2.0,7.0,1.0
71.6,35.1,2.9,3.0,4.3,17.0
62.5,34.4,2.8,3.0,3.8,3.0
65.4,29.4,2.8,3.0,1.4,5.0
57.7,36.4,2.9,2.0,9.0,0.0
71.0,28.4,2.8,2.0,7.7,7.0
73.1,32.9,2.7,4.0,0.2,6.0
89.6,57.3,2.7,3.0,6.4,2.0
65.4,41.9,2.9,2.0,5.7,3.0
72.8,43.7,3.5,4.0,5.2,0.0
63.3,39.9,2.9,2.0,13.4,10.0
81.0,48.6,3.3,3.0,6.6,8.0
86.8,37.3,2.9,3.0,7.1,6.0
70.0,34.3,3.1,2.0,5.6,12.0
62.0,34.7,3.0,2.0,6.1,12.0
87.4,46.3,2.8,4.0,8.4,2.0
71.8,37.3,3.0,4.0,2.8,1.0
59.1,30.7,3.0,1.0,5.1,14.0
67.7,30.5,3.3,3.0,7.6,7.0
74.4,40.2,3.2,3.0,7.6,2.0
66.8,32.1,3.5,3.0,8.4,3.0
62.7,32.6,2.8,3.0,3.9,2.0
64.2,32.7,2.8,2.0,8.5,3.0
62.9,36.5,2.7,3.0,5.5,11.0
91.0,58.2,3.1,3.0,8.8,3.0
62.3,28.7,2.9,3.0,12.8,3.0
47.7,26.7,2.8,1.0,6.6,8.0
62.0,32.9,3.3,2.0,8.4,4.0
57.0,26.2,2.8,1.0,5.7,1.0
59.0,23.6,2.8,2.0,4.7,16.0
62.0,39.7,3.2,2.0,2.3,4.0
71.8,39.5,3.2,4.0,7.5,6.0
58.0,29.0,3.1,2.0,3.8,2.0
105.8,66.7,3.0,5.0,5.8,4.0
61.9,38.4,2.8,3.0,7.2,5.0
72.8,34.9,2.8,2.0,6.0,3.0
97.8,60.6,2.7,2.0,10.0,6.0
64.4,30.9,3.3,3.0,9.6,8.0
54.8,27.9,3.3,1.0,3.2,2.0
53.0,24.9,3.3,1.0,5.4,10.0
58.0,34.2,3.2,2.0,7.2,5.0
73.0,41.6,3.2,4.0,8.3,1.0
144.2,62.0,3.3,6.0,4.3,15.0
68.5,34.2,2.9,2.0,5.2,4.0
62.0,30.4,2.7,3.0,3.7,0.0
58.4,33.9,3.2,1.0,6.6,6.0
58.0,31.9,2.8,1.0,4.7,3.0
95.0,42.8,2.9,3.0,8.7,11.0
63.2,41.1,2.9,3.0,8.3,12.0
66.4,39.2,2.8,2.0,5.1,6.0
63.3,32.9,2.7,2.0,11.9,9.0
62.1,34.8,3.4,2.0,8.4,2.0
64.0,41.0,2.7,3.0,10.8,11.0
63.2,38.6,3.1,2.0,6.8,11.0
37.3,18.3,3.2,1.0,3.7,8.0
58.3,32.1,3.4,2.0,5.5,3.0
67.1,28.9,2.7,3.0,6.7,15.0
67.4,33.7,2.8,2.0,6.7,1.0
53.0,33.9,2.8,2.0,3.6,3.0
60.7,24.3,2.8,3.0,7.3,8.0
61.9,37.1,2.7,3.0,5.6,2.0
67.4,40.4,2.7,2.0,9.5,0.0
67.8,31.2,2.9,3.0,4.4,2.0
49.4,30.6,3.1,1.0,4.3,3.0
48.2,25.1,3.1,1.0,8.1,3.0
67.1,29.5,2.9,3.0,8.3,1.0
53.6,32.2,3.2,1.0,4.7,11.0
90.4,57.0,2.7,2.0,10.1,7.0
63.0,38.4,2.7,2.0,6.4,1.0
67.3,29.6,2.7,3.0,11.5,1.0
62.0,34.7,3.3,3.0,7.8,2.0
68.0,32.0,2.7,2.0,5.9,3.0
62.5,38.1,3.3,2.0,3.4,3.0
64.1,31.4,2.7,2.0,5.8,5.0
61.3,36.8,2.8,2.0,13.1,1.0
63.4,29.8,2.7,3.0,4.8,3.0
65.0,41.6,2.7,2.0,10.2,1.0
64.0,26.2,3.3,3.0,10.9,8.0
62.0,37.8,3.4,2.0,6.5,6.0
57.5,35.6,2.9,2.0,7.4,3.0
47.7,31.0,3.0,1.0,7.4,4.0
51.2,23.6,3.4,1.0,5.5,5.0
75.0,48.0,2.9,3.0,4.3,3.0
62.0,32.2,3.4,3.0,8.1,1.0
75.0,34.5,2.9,2.0,5.2,2.0
62.5,35.6,2.8,2.0,5.7,6.0
51.4,31.9,3.0,2.0,8.6,4.0
116.4,71.0,3.5,4.0,6.2,3.0
60.4,25.4,2.7,2.0,6.6,6.0
90.6,44.4,2.9,2.0,0.4,8.0
69.0,42.1,2.7,2.0,4.8,12.0
61.0,28.7,2.7,3.0,2.8,2.0
65.6,37.4,3.0,2.0,11.7,1.0
52.0,21.3,2.8,1.0,7.5,10.0
64.8,32.4,2.7,3.0,6.4,15.0
66.0,32.3,2.9,2.0,5.3,6.0
61.0,26.2,2.8,2.0,8.8,3.0
92.5,46.2,2.8,3.0,8.3,1.0
51.0,30.6,2.7,1.0,8.7,1.0
79.4,50.8,2.7,3.0,4.8,2.0
116.0,69.6,2.7,3.0,5.8,5.0
62.3,28.0,3.1,2.0,7.2,1.0
84.0,42.8,3.1,4.0,4.3,4.0
87.0,40.0,2.7,3.0,5.5,5.0
61.0,36.0,2.7,3.0,7.4,9.0
62.0,28.5,3.2,2.0,0.1,5.0
50.3,30.2,2.8,2.0,11.2,17.0
54.0,21.6,3.3,2.0,2.2,1.0
66.1,37.0,2.7,3.0,8.5,1.0
77.0,32.3,2.9,3.0,6.2,10.0
68.0,33.3,2.7,2.0,7.8,5.0
