id,Пол,Возраст,Путешествует с детьми,Путешествует по работе,Тип,Расстояние,Покупка билета онлайн,Питание включено,Наличие wifi,Оценка комфортности места,Оценка качества уборки,Оценка качества обслуживания в пути,Удовлетворён предоставленной услугой
16150222,жен,54,нет,нет,плацкарт,1781,1,1,1,5,4,3,1
72902979,жен,26,нет,да,купе,563,1,0,1,5,4,3,1
9398765,муж,33,нет,нет,купе,565,1,0,1,2,2,4,1
28282811,муж,37,нет,нет,плацкарт,839,1,0,0,4,4,4,1
14819054,муж,20,нет,нет,купе,625,1,1,0,3,3,5,1
8059478,жен,54,нет,да,купе,287,1,0,1,1,1,3,1
57497270,муж,28,нет,нет,плацкарт,1046,1,0,1,2,2,3,1
4151483,муж,52,нет,нет,плацкарт,614,1,1,1,1,1,3,0
96601346,жен,40,нет,нет,плацкарт,649,1,0,1,3,3,4,1
98655558,жен,54,да,нет,плацкарт,905,1,1,0,5,2,3,1
89520512,муж,23,нет,да,плацкарт,1133,1,1,0,5,3,2,1
71358352,жен,52,нет,нет,плацкарт,944,1,0,1,4,5,2,1
75761263,жен,26,нет,нет,плацкарт,277,1,1,0,4,4,3,1
56087219,муж,66,нет,нет,плацкарт,1653,1,0,0,4,4,4,1
28649873,жен,40,нет,нет,плацкарт,537,1,1,0,5,5,5,1
44202680,муж,24,нет,нет,купе,251,0,1,0,3,3,4,1
4094858,жен,24,нет,да,плацкарт,345,1,0,0,4,4,4,1
57614960,муж,25,нет,нет,св,218,1,1,1,5,5,3,1
33613940,жен,41,нет,нет,плацкарт,391,1,1,1,3,3,4,1
53981374,жен,70,нет,нет,плацкарт,1027,1,1,1,3,1,3,1
89444772,муж,46,нет,нет,плацкарт,399,1,1,0,5,5,4,1
98967452,муж,47,да,нет,плацкарт,775,1,0,0,4,4,4,1
79623006,жен,43,нет,нет,плацкарт,314,1,0,1,3,2,2,1
74388701,муж,56,нет,да,плацкарт,1028,1,0,0,2,2,3,1
2893203,муж,70,нет,нет,плацкарт,2170,1,1,1,2,2,2,0
43137801,муж,37,нет,нет,плацкарт,722,1,0,0,1,1,3,0
48228534,жен,39,да,нет,плацкарт,896,1,1,1,4,4,3,1
6423906,жен,36,нет,да,св,1700,1,0,1,5,3,3,1
28886036,жен,67,нет,нет,купе,1208,1,1,1,4,3,3,1
95882194,жен,48,нет,да,плацкарт,1356,1,1,0,5,5,3,1
44846747,жен,25,нет,да,купе,1126,1,1,0,4,4,3,1
61566728,муж,35,нет,нет,купе,519,1,1,1,1,1,3,1
21241828,жен,18,нет,нет,плацкарт,216,0,1,0,2,2,3,0
76139291,муж,43,да,нет,плацкарт,379,1,1,0,2,2,3,0
38623494,жен,42,нет,да,плацкарт,1184,1,1,1,3,2,4,1
27744779,муж,69,нет,нет,плацкарт,443,1,1,1,3,3,4,1
35757093,муж,23,нет,да,плацкарт,516,1,0,0,4,4,4,1
48655208,муж,39,нет,нет,плацкарт,330,1,1,1,1,1,4,1
67232166,жен,25,нет,да,плацкарт,854,1,1,1,3,3,3,1
54441404,жен,40,нет,да,плацкарт,694,1,0,1,4,4,2,1
59364163,жен,41,нет,нет,плацкарт,1022,1,0,0,2,2,3,0
76336846,жен,26,нет,да,плацкарт,428,1,1,0,3,2,3,1
95326265,жен,54,нет,да,плацкарт,526,1,0,1,5,1,3,1
81920480,жен,70,нет,нет,плацкарт,1209,1,1,1,5,4,2,1
19294136,муж,45,нет,да,плацкарт,904,1,0,0,1,1,3,1
30758849,жен,52,нет,нет,плацкарт,625,1,1,0,5,5,3,1
93098534,жен,20,нет,да,плацкарт,1002,0,1,0,2,2,4,0
62968868,жен,62,нет,нет,плацкарт,631,1,1,0,1,3,4,1
70616239,муж,43,нет,нет,плацкарт,2714,1,0,1,4,4,4,1
69901406,муж,44,нет,нет,плацкарт,188,1,1,1,5,5,3,1
777311,муж,54,нет,да,плацкарт,2109,1,0,0,2,2,3,1
79673754,муж,57,нет,нет,плацкарт,386,1,1,1,5,5,4,1
71082277,муж,62,нет,нет,св,1763,1,0,1,5,3,4,1
58579755,жен,41,нет,нет,плацкарт,386,1,1,0,4,4,4,1
51350264,жен,45,нет,нет,плацкарт,956,1,1,0,5,5,3,1
66675180,муж,30,нет,нет,плацкарт,1646,1,0,1,5,5,2,1
70309210,муж,38,да,нет,плацкарт,968,1,0,1,4,4,4,1
28611906,муж,53,нет,да,плацкарт,621,1,0,1,5,5,3,1
45087979,жен,24,нет,нет,плацкарт,307,1,1,1,2,2,4,0
98056722,жен,45,нет,нет,купе,1236,0,0,0,3,5,3,1
68374079,муж,64,нет,нет,плацкарт,518,1,0,1,4,4,4,1
89972066,жен,31,нет,да,плацкарт,887,1,0,0,5,5,2,1
43223393,жен,74,нет,да,плацкарт,363,1,0,1,5,2,4,1
9014686,жен,20,нет,нет,плацкарт,716,1,1,0,3,3,3,1
85081304,жен,21,нет,нет,плацкарт,405,1,0,1,3,3,2,1
90031808,муж,27,нет,нет,плацкарт,436,1,1,1,3,3,2,1
11891126,муж,38,нет,нет,плацкарт,883,1,0,0,1,1,4,1
40022338,жен,44,нет,нет,купе,600,1,0,1,5,3,4,1
65187970,муж,27,нет,да,купе,836,1,1,1,4,4,3,1
22853970,муж,52,да,нет,плацкарт,396,1,1,1,3,3,4,1
26629132,муж,58,нет,да,св,162,1,1,1,5,3,4,1
87882694,жен,29,да,нет,плацкарт,2454,1,1,1,1,1,2,0
12803868,жен,46,нет,нет,плацкарт,1242,1,1,1,3,2,2,1
87598421,муж,34,нет,да,плацкарт,484,1,0,1,1,1,3,1
15508636,жен,56,нет,да,купе,238,1,0,1,2,2,3,1
99854950,жен,35,нет,да,плацкарт,260,1,1,1,3,3,2,1
57873957,муж,70,нет,нет,плацкарт,1558,1,1,1,5,5,5,1
11641860,муж,27,да,нет,плацкарт,333,1,1,1,2,2,5,1
6180091,жен,50,да,да,св,2962,1,0,1,5,5,4,1
8297942,жен,64,нет,нет,плацкарт,620,1,1,0,5,5,4,1
89121837,муж,48,да,нет,плацкарт,540,1,0,1,2,2,4,1
78092631,жен,29,нет,нет,плацкарт,432,1,0,0,4,3,4,1
77275186,жен,30,нет,да,купе,669,1,0,1,3,3,3,1
84379785,муж,59,нет,нет,купе,857,1,0,0,4,4,2,1
82417942,муж,55,да,да,плацкарт,1017,1,0,1,4,4,4,1
66136749,жен,22,нет,да,плацкарт,417,1,1,1,1,1,3,1
8943879,муж,29,нет,нет,купе,1984,1,0,0,1,1,3,1
96110214,муж,51,нет,нет,плацкарт,446,1,0,0,3,3,5,1
89742875,жен,65,нет,нет,плацкарт,266,1,0,1,5,3,3,1
60185644,муж,48,да,нет,плацкарт,2348,1,0,0,3,3,3,1
9461191,жен,20,нет,да,плацкарт,485,1,1,0,1,1,2,0
30058252,муж,69,нет,нет,плацкарт,466,1,1,0,2,2,5,0
38967208,муж,20,нет,нет,плацкарт,963,0,1,0,3,3,2,1
34558712,жен,25,нет,да,плацкарт,1106,1,1,0,3,3,2,0
90766371,жен,33,нет,нет,плацкарт,439,1,1,1,2,2,5,1
53116381,жен,28,нет,нет,купе,229,0,1,0,2,2,4,1
29817411,муж,45,нет,да,св,276,1,0,0,5,4,4,1
67188733,жен,35,да,да,св,2704,1,1,1,3,3,3,1
63168980,жен,56,да,нет,купе,453,1,1,0,3,2,3,0
66796367,муж,28,нет,нет,плацкарт,1057,1,1,1,3,3,4,1
15256809,муж,39,да,нет,плацкарт,409,1,1,0,1,1,3,1
53800197,муж,48,нет,нет,св,1646,1,1,1,4,1,2,0
67046965,муж,70,нет,нет,плацкарт,1770,1,0,1,5,5,4,1
54401111,жен,31,нет,нет,плацкарт,715,1,1,1,5,5,5,1
51513406,муж,33,да,да,плацкарт,1026,1,0,1,4,4,4,1
28594774,муж,23,нет,да,плацкарт,668,1,0,0,5,5,4,1
85971511,жен,26,нет,нет,плацкарт,2593,1,1,1,1,1,2,1
13943010,жен,25,нет,да,плацкарт,906,1,1,0,1,4,3,1
17349727,муж,39,нет,да,купе,956,1,1,0,1,1,3,1
29545082,муж,56,нет,нет,плацкарт,768,1,1,0,1,1,3,1
53821015,муж,60,да,нет,плацкарт,620,1,1,0,4,4,2,1
72502767,муж,26,да,да,плацкарт,1313,1,1,0,3,3,2,1
3259948,жен,39,да,нет,плацкарт,274,1,1,0,2,2,4,1
73006135,муж,48,да,нет,плацкарт,2814,1,0,1,5,5,2,1
27955776,муж,70,нет,нет,купе,1046,1,1,1,1,1,3,0
83694248,жен,65,нет,нет,плацкарт,726,1,1,0,1,1,4,1
33245680,жен,39,нет,да,купе,396,1,1,0,1,1,3,1
18761337,жен,59,да,да,купе,1048,1,0,1,3,3,4,1
1497757,жен,33,нет,нет,плацкарт,606,1,1,0,5,5,4,1
48077478,жен,33,нет,нет,купе,850,0,1,0,4,3,3,1
81713828,муж,39,нет,да,плацкарт,1362,1,0,1,4,3,4,1
2997435,муж,44,нет,да,плацкарт,1446,1,0,1,3,3,2,1
11532244,жен,43,да,нет,плацкарт,484,1,0,1,2,2,4,0
92549115,муж,59,да,да,плацкарт,1299,1,1,1,3,3,4,1
47730308,жен,27,нет,нет,купе,626,1,1,0,5,5,4,1
97471248,муж,32,нет,нет,купе,973,1,1,1,2,2,4,1
57221963,жен,30,нет,да,плацкарт,516,1,1,1,2,2,3,1
93286017,муж,54,нет,нет,плацкарт,1026,1,1,1,1,1,3,0
9552685,муж,42,да,нет,плацкарт,326,1,1,0,5,1,3,1
47962331,муж,63,да,нет,плацкарт,1185,1,1,0,5,5,4,1
12851967,жен,51,нет,да,купе,440,1,1,1,2,3,4,1
25788646,муж,53,нет,нет,плацкарт,1295,1,0,1,4,5,4,1
56388777,жен,25,нет,да,плацкарт,301,1,0,0,3,3,3,1
75953613,муж,40,нет,да,купе,614,1,1,0,2,2,2,1
74779123,муж,59,да,нет,плацкарт,2491,1,0,1,5,5,2,1
52986993,жен,21,нет,нет,плацкарт,458,1,0,0,1,1,2,0
64464400,муж,21,нет,нет,плацкарт,472,1,1,1,4,4,3,1
87518665,жен,51,да,нет,плацкарт,1002,1,1,1,5,3,4,1
5907392,жен,59,да,нет,плацкарт,1057,1,1,1,4,4,2,1
74543196,муж,55,нет,нет,плацкарт,644,1,1,0,3,3,4,1
3929018,муж,43,да,нет,плацкарт,460,1,0,1,3,3,2,1
60065388,жен,33,нет,нет,плацкарт,104,1,0,0,4,4,4,1
69734609,муж,46,да,нет,купе,249,1,1,0,3,5,5,1
87653755,жен,38,нет,да,плацкарт,962,1,0,1,4,4,3,1
66799741,муж,49,да,нет,плацкарт,1501,1,1,1,3,3,4,1
78686523,муж,46,нет,нет,плацкарт,274,0,0,0,1,1,5,1
27399446,муж,38,нет,нет,плацкарт,201,1,1,0,5,5,4,1
55119750,муж,34,да,нет,плацкарт,1993,1,1,0,3,4,3,1
14324881,муж,18,нет,да,купе,410,1,0,0,4,2,4,1
50994504,жен,40,нет,нет,плацкарт,126,1,1,1,2,2,3,1
83308520,жен,24,нет,нет,плацкарт,438,1,0,0,3,3,2,0
15643264,муж,55,нет,да,плацкарт,445,1,1,0,3,3,3,1
10217825,муж,44,нет,нет,св,987,1,0,0,3,1,4,1
86983434,муж,55,нет,нет,плацкарт,484,1,0,0,4,2,4,1
41285356,жен,35,да,нет,плацкарт,137,1,1,0,4,4,3,1
54677399,муж,52,нет,да,плацкарт,264,1,1,0,2,2,2,1
35574348,муж,36,нет,нет,плацкарт,559,1,1,0,5,5,4,1
17020339,муж,34,нет,нет,плацкарт,496,1,0,0,3,3,5,1
31716059,муж,57,нет,да,плацкарт,348,1,1,0,1,1,3,1
32455408,муж,58,нет,нет,плацкарт,1538,1,1,1,5,5,5,1
18571506,муж,64,да,нет,плацкарт,744,1,1,1,3,5,4,1
59319132,муж,57,нет,нет,купе,911,1,1,0,1,1,2,0
58902571,муж,46,нет,нет,плацкарт,904,1,1,1,2,2,3,1
56370647,муж,48,нет,нет,плацкарт,755,1,1,0,2,2,3,1
44063431,жен,35,нет,да,купе,477,1,0,0,1,1,2,0
90428055,муж,24,нет,нет,плацкарт,274,1,1,0,3,5,5,1
51599644,жен,38,нет,да,купе,123,1,0,1,2,2,4,1
53694681,муж,59,нет,нет,плацкарт,237,1,0,1,1,1,3,1
57670601,муж,63,нет,нет,плацкарт,1786,1,0,0,3,3,2,1
44733690,жен,20,нет,да,плацкарт,817,1,1,1,5,5,3,1
52199500,муж,36,нет,да,плацкарт,299,1,1,1,3,3,3,1
22906530,муж,53,нет,нет,плацкарт,588,1,1,1,4,1,3,1
11224969,муж,57,нет,нет,плацкарт,1015,1,0,0,3,5,3,1
5327146,муж,44,да,нет,плацкарт,253,0,1,1,2,2,5,1
87043054,жен,29,нет,нет,плацкарт,1347,1,0,0,4,4,5,1
20501977,жен,25,нет,нет,плацкарт,277,1,1,1,3,3,4,1
90877575,жен,34,нет,нет,св,432,1,0,0,4,3,3,1
32517181,жен,50,нет,нет,плацкарт,768,1,1,1,4,5,3,1
13343822,муж,48,нет,нет,плацкарт,277,1,0,1,4,2,2,1
67335195,жен,29,нет,да,плацкарт,639,1,0,1,4,4,4,1
86747727,жен,62,нет,нет,плацкарт,993,1,0,0,5,3,2,1
53057836,муж,63,да,да,купе,544,1,1,1,1,3,3,1
17956777,жен,43,нет,да,св,2162,1,0,0,4,4,4,1
70777192,жен,30,нет,да,св,1473,1,0,0,1,1,3,0
80799926,жен,60,нет,нет,плацкарт,263,1,1,0,5,3,5,1
7979070,жен,22,нет,да,плацкарт,317,1,1,1,3,3,2,1
95940274,жен,45,нет,нет,плацкарт,661,1,1,0,5,5,4,1
95077242,муж,66,нет,нет,плацкарт,245,1,1,0,5,5,2,1
21555334,жен,54,нет,нет,плацкарт,874,1,0,1,1,1,3,1
13946612,муж,50,нет,нет,плацкарт,2027,1,1,0,1,1,2,0
28813566,муж,47,нет,да,плацкарт,436,1,0,1,3,4,3,1
93504412,муж,44,нет,да,плацкарт,227,1,0,1,3,3,3,1
98703505,жен,54,да,да,плацкарт,1226,1,1,0,4,4,2,1
992565,жен,61,нет,да,св,3967,1,0,1,1,1,5,1
23700436,муж,43,нет,нет,плацкарт,464,1,1,0,4,4,3,1
18401332,жен,72,нет,да,плацкарт,1102,1,0,0,2,3,2,1
49052734,муж,50,нет,нет,плацкарт,261,1,1,1,1,1,4,1
43455129,муж,51,нет,да,плацкарт,747,1,1,1,4,4,4,1
94500905,жен,46,да,нет,плацкарт,1525,1,1,1,1,1,2,0
93992933,жен,44,нет,да,плацкарт,351,1,1,1,2,4,2,1
11529706,муж,60,нет,нет,плацкарт,1046,1,1,0,2,2,1,0
60590375,жен,37,нет,нет,купе,631,1,0,0,1,1,2,1
38229642,жен,45,нет,нет,плацкарт,238,1,0,0,3,3,3,1
99786072,жен,21,нет,нет,плацкарт,365,1,0,1,3,3,3,1
79714441,муж,68,нет,нет,купе,346,1,1,1,5,3,3,1
60370900,муж,24,нет,да,плацкарт,378,1,0,1,5,5,3,1
79903225,жен,54,нет,нет,плацкарт,295,0,1,0,2,2,4,1
83884301,жен,41,нет,да,плацкарт,221,1,1,1,3,3,2,1
24700613,муж,61,нет,да,купе,421,1,0,1,4,4,4,1
3669834,жен,52,нет,нет,плацкарт,475,1,0,1,5,3,4,1
12397350,муж,42,нет,да,св,2127,0,1,0,4,3,4,1
37429983,муж,29,нет,нет,плацкарт,683,1,0,0,5,5,3,1
98670525,муж,69,нет,нет,купе,206,1,1,1,5,4,4,1
77007663,муж,45,нет,да,купе,819,1,1,1,4,4,3,1
93221945,муж,18,нет,да,плацкарт,683,1,1,1,5,5,2,1
39941512,жен,70,нет,нет,плацкарт,851,1,0,1,4,4,2,1
19097136,жен,66,нет,нет,св,428,1,1,1,3,2,5,1
38590075,муж,22,нет,да,плацкарт,716,1,0,1,3,3,2,1
75647440,жен,47,нет,да,св,1922,1,1,1,5,1,4,1
1820937,жен,26,нет,да,плацкарт,488,1,0,0,1,1,4,1
58518777,жен,60,нет,нет,плацкарт,1426,1,0,1,2,5,4,1
71743187,муж,58,нет,нет,купе,889,1,0,0,1,1,4,1
60154865,жен,54,да,да,св,2309,1,1,1,3,3,4,1
39362111,муж,63,да,да,св,1701,1,1,0,5,5,4,1
50376010,муж,59,нет,нет,купе,2738,1,0,1,1,1,5,1
1628067,жен,35,нет,да,плацкарт,1711,1,1,1,5,5,3,1
87041888,муж,29,да,нет,плацкарт,565,1,1,1,1,1,4,1
2202424,жен,43,да,нет,св,464,1,1,1,1,1,2,0
7539397,муж,65,нет,нет,плацкарт,1158,1,1,1,5,5,4,1
9706636,жен,43,нет,нет,плацкарт,460,1,0,0,5,4,3,1
8936289,муж,21,нет,да,плацкарт,139,1,1,0,5,5,3,1
64154570,жен,27,нет,да,плацкарт,1001,1,0,0,5,4,2,1
5263441,жен,22,нет,да,плацкарт,726,1,0,1,2,4,3,1
70366092,жен,74,нет,да,купе,278,1,0,1,4,3,4,1
61089465,муж,39,нет,да,плацкарт,342,1,1,0,3,3,1,1
46937036,муж,53,нет,да,купе,1051,1,0,1,4,4,4,1
40485988,жен,18,нет,да,плацкарт,517,1,1,0,3,3,2,1
17826724,жен,52,нет,нет,плацкарт,488,1,1,1,3,5,2,1
44278077,муж,70,нет,нет,купе,508,1,1,1,4,4,3,1
96002026,муж,41,нет,нет,плацкарт,898,1,1,1,3,3,4,1
22789252,муж,21,нет,нет,св,752,1,1,1,2,2,4,0
75667197,муж,68,нет,нет,плацкарт,1501,1,1,1,1,1,3,1
41268111,жен,22,нет,да,плацкарт,1810,1,1,1,2,3,3,0
68492857,муж,54,нет,нет,плацкарт,1161,1,0,1,5,5,4,1
40529593,муж,45,нет,нет,плацкарт,2027,1,0,1,5,5,3,1
45738080,муж,32,нет,нет,плацкарт,520,1,0,1,2,2,3,0
61237254,жен,48,нет,да,св,983,1,1,1,4,4,5,1
43342870,жен,21,нет,нет,плацкарт,1093,0,1,0,5,5,2,1
40291200,муж,63,нет,нет,плацкарт,341,1,1,0,5,4,4,1
35554784,жен,66,нет,да,плацкарт,758,1,1,1,5,3,4,1
55564647,муж,39,нет,да,св,2523,1,0,0,4,4,4,1
98704581,муж,44,нет,да,купе,276,1,1,0,2,2,2,1
64323662,жен,36,нет,да,купе,342,1,0,1,4,4,3,1
99726079,муж,39,нет,нет,плацкарт,898,1,1,1,5,5,4,1
97601017,жен,50,нет,нет,плацкарт,2502,1,1,0,4,4,4,1
18926997,жен,61,нет,нет,плацкарт,680,1,0,0,4,5,5,1
46378185,муж,19,нет,нет,плацкарт,1163,1,0,1,5,5,3,1
27683538,жен,61,нет,нет,плацкарт,553,1,1,0,2,1,3,1
83140824,муж,33,нет,нет,купе,302,1,1,1,3,3,4,1
73153281,жен,57,нет,нет,плацкарт,1021,1,1,1,4,4,4,1
55968007,жен,50,нет,да,св,2541,0,1,0,5,4,4,1
50534730,жен,45,да,нет,плацкарт,253,1,1,1,5,5,3,1
63236375,муж,61,нет,нет,плацкарт,1340,1,1,0,3,1,4,1
37157340,жен,19,нет,да,плацкарт,1085,1,0,1,4,4,3,1
10999726,муж,46,нет,нет,плацкарт,251,1,0,1,1,1,3,1
5212114,жен,44,нет,да,плацкарт,371,1,1,0,3,3,2,0
72823715,жен,44,нет,да,плацкарт,1758,1,0,1,2,1,3,1
41988910,муж,65,нет,нет,плацкарт,1286,1,1,0,4,4,4,1
61459222,муж,39,да,нет,плацкарт,668,1,0,1,4,4,3,1
38844514,жен,39,да,нет,плацкарт,665,1,0,1,2,2,3,1
33860600,муж,55,да,да,плацкарт,729,1,1,1,3,3,3,1
91556078,жен,41,да,нет,св,1343,1,0,0,2,2,5,0
83671733,жен,51,нет,да,плацкарт,600,1,1,1,3,5,2,1
31805940,жен,25,нет,да,купе,730,1,1,0,2,2,3,0
76761888,муж,66,нет,нет,плацкарт,521,1,0,1,2,2,3,1
50952047,жен,51,нет,да,св,600,1,1,1,5,4,4,1
21764792,жен,34,нет,нет,плацкарт,620,1,1,1,4,4,5,1
84211683,муж,28,нет,да,плацкарт,123,1,1,0,1,1,3,1
95785494,муж,34,нет,да,плацкарт,407,1,1,0,4,4,3,1
8721344,муж,46,нет,да,плацкарт,292,1,1,1,5,5,4,1
47716777,муж,52,нет,нет,плацкарт,1416,0,0,0,2,3,4,1
5492290,жен,24,нет,да,плацкарт,1286,1,1,0,2,2,4,0
33781877,жен,65,нет,нет,купе,1004,1,1,1,4,4,5,1
16782479,муж,48,нет,нет,плацкарт,423,1,0,0,4,4,4,1
31979901,муж,44,нет,нет,св,1624,1,1,1,4,4,4,1
32560241,жен,49,нет,нет,плацкарт,851,1,1,0,4,5,3,1
50373383,жен,68,нет,нет,плацкарт,1475,1,0,0,4,4,2,1
44864317,муж,39,нет,нет,плацкарт,1254,1,1,0,1,1,4,0
56800985,муж,68,нет,нет,плацкарт,272,1,0,1,2,2,3,1
42366712,жен,30,нет,да,купе,180,0,1,0,3,3,3,1
23232406,жен,29,нет,да,купе,734,1,0,0,3,3,3,1
75171687,муж,51,нет,нет,плацкарт,468,0,1,0,2,2,5,1
55382013,жен,67,да,нет,купе,2290,1,1,0,4,4,4,1
57358340,муж,32,нет,да,плацкарт,1191,1,1,1,4,4,4,1
46796563,жен,49,нет,нет,плацкарт,229,1,1,0,4,3,3,1
36401810,жен,35,нет,да,плацкарт,290,1,1,1,5,5,2,1
39516311,муж,34,да,нет,купе,1009,1,1,0,2,2,5,1
69434469,жен,35,да,да,плацкарт,2027,1,0,0,3,3,4,1
93166225,жен,67,нет,нет,плацкарт,298,1,0,0,1,4,1,1
