total_area,living_area,ceil_height,rooms_number,city_center_distance,years_after_repair,building_type,parking_place,price
68.0,38.1,2.9,2.0,7.4,7.0,кирпич,да,4230400.0
69.0,35.9,2.8,2.0,8.7,7.0,монолитно-каркасный,нет,4018400.0
87.5,45.5,3.5,4.0,6.4,1.0,жб панель,нет,5713750.0
68.3,27.3,2.7,3.0,8.1,2.0,монолитно-каркасный,нет,3548000.0
64.0,28.2,2.9,3.0,4.2,19.0,жб панель,да,3387600.0
62.5,35.6,2.8,2.0,5.7,6.0,кирпич,нет,3746250.0
71.4,45.0,2.8,2.0,10.6,3.0,монолитно-каркасный,да,3672720.000000001
68.6,28.8,3.0,2.0,3.3,0.0,жб панель,нет,4073880.0
74.3,46.1,3.5,4.0,1.3,11.0,кирпич,нет,4788000.0
68.5,40.4,3.0,2.0,6.2,5.0,монолитно-каркасный,да,4285600.0
68.0,32.0,2.7,2.0,5.9,3.0,монолитно-каркасный,да,4088400.0
69.0,31.0,2.7,3.0,6.2,3.0,кирпич,нет,3960000.0
67.0,27.5,2.7,2.0,4.8,6.0,монолитно-каркасный,нет,3282500.0
62.9,40.3,3.2,3.0,8.3,10.0,кирпич,да,3339180.0
62.8,25.1,2.7,2.0,10.2,12.0,жб панель,да,3739320.0
72.0,46.1,2.8,4.0,7.9,9.0,кирпич,нет,3376000.0
59.0,38.4,2.8,2.0,4.5,10.0,монолитно-каркасный,да,2533200.0
64.2,28.9,3.0,2.0,5.2,2.0,монолитно-каркасный,да,4070400.0
75.4,36.2,3.4,2.0,5.8,5.0,кирпич,нет,4936300.0
71.7,38.7,2.8,2.0,6.6,3.0,монолитно-каркасный,нет,4548410.0
85.0,37.4,3.0,3.0,5.7,1.0,жб панель,да,5329000.0
100.6,61.4,2.9,4.0,9.0,1.0,монолитно-каркасный,нет,5105460.0
53.0,22.8,2.8,1.0,8.1,2.0,кирпич,нет,2147600.0
60.5,32.7,3.1,3.0,8.1,5.0,монолитно-каркасный,нет,4263700.0
67.1,32.2,3.4,3.0,5.6,6.0,монолитно-каркасный,нет,4309940.0
68.1,34.0,3.1,3.0,6.3,10.0,кирпич,нет,4647220.0
49.0,22.1,2.9,1.0,4.7,17.0,монолитно-каркасный,да,1798400.0
45.0,26.6,2.9,1.0,5.4,5.0,кирпич,нет,1679500.0
72.2,30.3,3.2,3.0,2.1,2.0,жб панель,нет,3922420.0
63.4,36.8,2.7,2.0,6.3,11.0,кирпич,да,4108500.0
58.3,26.8,3.4,2.0,6.8,3.0,кирпич,нет,2989580.0
62.7,29.5,3.5,2.0,4.8,3.0,монолитно-каркасный,да,3306370.0
76.5,30.6,2.7,3.0,7.2,6.0,кирпич,нет,4198750.0
62.1,33.5,2.8,2.0,6.5,6.0,монолитно-каркасный,да,2663810.0
118.0,49.6,2.7,3.0,5.4,2.0,монолитно-каркасный,нет,7359200.0
53.0,32.9,2.9,2.0,5.0,8.0,кирпич,нет,2751600.0
119.3,72.8,3.4,4.0,5.3,2.0,кирпич,нет,7768180.0
69.6,41.8,2.7,2.0,5.0,2.0,монолитно-каркасный,нет,3314239.9999999995
94.0,38.5,3.1,2.0,6.2,4.0,жб панель,да,6237800.0
56.1,25.2,3.5,1.0,8.3,4.0,кирпич,нет,3489660.0
62.2,29.9,2.7,2.0,2.7,0.0,жб панель,да,3095680.0
52.5,22.6,2.7,2.0,5.4,6.0,жб панель,нет,2477000.0
56.0,29.7,3.0,2.0,8.7,1.0,монолитно-каркасный,нет,3824800.0
129.9,84.4,2.7,5.0,2.1,9.0,монолитно-каркасный,да,6510380.0
68.0,41.5,3.0,2.0,10.7,3.0,монолитно-каркасный,да,4444400.0
105.0,53.6,2.9,5.0,7.8,10.0,монолитно-каркасный,да,4910500.0
49.0,31.4,2.8,1.0,8.5,13.0,монолитно-каркасный,да,2364500.0
61.6,33.9,3.0,2.0,6.6,8.0,монолитно-каркасный,да,3804160.0
75.0,33.8,2.7,3.0,5.3,7.0,кирпич,да,3487500.0
48.2,20.7,3.0,1.0,3.2,11.0,монолитно-каркасный,нет,3697400.0
63.1,33.4,3.0,3.0,4.2,3.0,жб панель,да,4284340.0
62.0,27.9,3.3,3.0,5.4,8.0,кирпич,да,4288600.0
62.1,35.4,3.4,3.0,6.4,8.0,кирпич,да,3967690.0
75.0,36.0,2.8,3.0,5.1,2.0,жб панель,нет,4192500.0
86.0,48.2,2.8,4.0,4.5,9.0,жб панель,нет,5503000.0
63.0,37.8,2.7,2.0,8.5,9.0,жб панель,нет,3257500.0
70.9,37.6,3.2,3.0,7.2,1.0,монолитно-каркасный,нет,4814530.0
99.8,54.9,3.2,4.0,8.4,5.0,жб панель,да,4888540.0
95.5,40.1,3.1,4.0,5.8,3.0,монолитно-каркасный,да,6217300.0
93.8,46.9,3.5,4.0,13.4,11.0,кирпич,нет,5038840.0
65.4,32.0,2.7,3.0,11.8,2.0,жб панель,нет,4310500.0
64.0,33.3,2.9,3.0,6.4,3.0,монолитно-каркасный,да,3750800.0
56.0,23.5,2.7,2.0,5.6,5.0,жб панель,да,3802800.0
61.2,37.3,3.1,2.0,4.3,3.0,кирпич,да,3788720.0
63.0,35.9,2.8,3.0,9.3,4.0,кирпич,да,4472100.0
65.0,39.6,2.8,3.0,1.5,3.0,жб панель,нет,4022500.0
91.9,48.7,2.7,3.0,7.6,1.0,жб панель,нет,5243720.0
173.0,98.6,2.8,5.0,8.9,1.0,монолитно-каркасный,да,9757800.0
82.7,40.5,2.7,3.0,6.1,5.0,кирпич,нет,4507740.0
56.0,22.4,3.2,1.0,3.1,1.0,жб панель,да,3232400.0
58.2,37.8,2.9,1.0,5.3,12.0,кирпич,нет,2797880.0
71.3,42.1,2.9,4.0,7.4,6.0,монолитно-каркасный,нет,3828360.0
68.0,33.3,3.3,3.0,6.6,1.0,кирпич,нет,4111200.0
79.8,38.3,3.0,2.0,4.8,15.0,кирпич,нет,3559600.0
52.8,21.6,3.4,2.0,0.5,2.0,жб панель,нет,3399600.0
57.0,26.8,3.1,1.0,10.1,4.0,кирпич,нет,2707500.0
74.1,40.0,2.9,3.0,8.5,10.0,кирпич,нет,4642480.0
67.0,31.5,2.7,2.0,6.0,2.0,монолитно-каркасный,да,3100000.0
58.0,32.5,2.7,2.0,5.2,6.0,кирпич,нет,3345000.0
196.4,102.1,2.8,5.0,7.7,3.0,кирпич,да,11925880.0
64.0,41.6,2.7,3.0,5.2,6.0,жб панель,да,4556800.0
62.0,26.0,2.9,2.0,4.5,6.0,кирпич,да,3018600.0
55.0,35.8,3.2,2.0,4.0,13.0,кирпич,да,3384000.0
75.8,36.4,2.7,3.0,8.8,5.0,жб панель,нет,3544480.0
67.0,42.2,2.9,2.0,7.1,8.0,жб панель,нет,3614900.0
65.0,27.3,2.7,2.0,6.4,4.0,жб панель,нет,3956500.0
58.5,36.3,3.1,2.0,4.7,1.0,жб панель,да,4136250.0
66.0,36.3,2.7,3.0,5.3,2.0,кирпич,нет,4539600.0
89.3,52.7,3.3,4.0,11.2,17.0,жб панель,да,5022120.0
67.0,26.8,2.8,3.0,6.8,4.0,монолитно-каркасный,да,3686400.0
65.2,37.8,3.2,3.0,3.4,7.0,монолитно-каркасный,нет,4279840.0
50.7,24.3,3.0,2.0,7.8,17.0,монолитно-каркасный,нет,2595980.0
61.0,25.6,2.7,2.0,0.7,4.0,жб панель,нет,4079100.0
56.0,23.0,3.0,1.0,4.1,5.0,кирпич,да,2855600.0
49.7,31.3,3.1,1.0,2.1,11.0,монолитно-каркасный,да,2387930.0
133.7,84.2,2.8,5.0,6.0,8.0,кирпич,нет,8226759.999999999
66.0,35.6,2.7,3.0,13.1,5.0,монолитно-каркасный,нет,3054600.0
66.8,26.7,2.7,3.0,0.1,5.0,жб панель,нет,4131840.0
65.0,29.9,3.2,2.0,2.7,9.0,жб панель,да,2898000.0
70.4,28.9,2.8,3.0,6.5,2.0,кирпич,нет,3373680.0
69.4,29.1,3.4,2.0,3.8,0.0,монолитно-каркасный,нет,5269800.0
66.8,43.4,3.0,2.0,2.2,1.0,монолитно-каркасный,да,4378520.0
74.3,40.9,3.5,4.0,6.5,4.0,монолитно-каркасный,да,5011740.0
82.0,32.8,2.7,4.0,8.3,2.0,монолитно-каркасный,нет,4510000.0
116.6,59.5,3.3,3.0,6.6,9.0,монолитно-каркасный,да,5987940.0
55.7,22.8,2.8,2.0,1.2,1.0,жб панель,да,2765190.0
62.0,36.0,2.7,3.0,2.0,6.0,монолитно-каркасный,нет,3962800.0
65.5,32.8,3.0,2.0,0.4,3.0,кирпич,да,4064050.0
59.0,30.7,2.9,1.0,8.5,15.0,жб панель,да,3072300.0
58.6,38.1,3.4,1.0,6.5,5.0,жб панель,да,4396700.0
65.5,32.1,3.2,2.0,9.5,7.0,монолитно-каркасный,да,2944550.0
69.4,42.3,3.2,3.0,5.8,3.0,монолитно-каркасный,нет,3390120.0000000005
70.2,31.6,2.8,3.0,4.8,1.0,монолитно-каркасный,да,3694720.0
98.0,63.7,2.9,4.0,6.1,5.0,монолитно-каркасный,нет,5065600.0
65.9,37.6,3.3,3.0,4.5,6.0,кирпич,нет,4414230.0
62.5,38.1,3.4,2.0,8.1,4.0,монолитно-каркасный,нет,4031250.0
147.2,60.4,2.8,5.0,8.2,1.0,кирпич,нет,9755600.0
67.6,27.0,2.8,2.0,7.1,3.0,жб панель,нет,4542480.0
149.6,83.8,2.8,5.0,9.1,5.0,жб панель,да,8998080.0
65.0,26.0,3.0,2.0,8.3,12.0,кирпич,нет,3202500.0
63.6,34.3,3.0,3.0,3.9,11.0,жб панель,нет,3847040.0
155.4,99.5,3.1,5.0,6.5,7.0,кирпич,нет,7882260.0
88.0,36.1,2.7,3.0,8.5,11.0,жб панель,нет,4400000.0
98.7,54.3,2.9,3.0,5.3,2.0,кирпич,нет,6261610.0
62.0,39.7,3.2,2.0,2.3,4.0,жб панель,нет,4815400.0
62.1,31.7,3.0,2.0,5.8,10.0,монолитно-каркасный,да,2545180.0
67.0,34.2,2.8,2.0,3.7,2.0,жб панель,да,4013500.0
153.3,65.9,2.8,5.0,13.4,6.0,жб панель,да,8354900.000000001
57.0,22.8,2.9,2.0,6.0,2.0,монолитно-каркасный,нет,2565400.0
64.6,29.7,2.9,2.0,4.8,5.0,кирпич,да,3077859.9999999995
154.0,73.9,2.8,6.0,2.0,1.0,монолитно-каркасный,нет,10266800.0
73.2,47.6,2.7,3.0,7.2,16.0,жб панель,да,3852160.0
62.1,39.1,3.1,2.0,4.2,7.0,жб панель,да,4298010.0
66.5,27.3,2.7,2.0,4.1,7.0,монолитно-каркасный,нет,3163750.0
92.5,46.2,2.8,3.0,8.3,1.0,монолитно-каркасный,да,5706000.0
89.5,35.8,3.1,3.0,9.1,8.0,жб панель,нет,5106200.0
50.0,20.0,2.7,2.0,5.8,11.0,кирпич,да,2940000.0
55.6,23.9,3.0,1.0,10.2,3.0,кирпич,нет,3202560.0
60.6,39.4,2.8,3.0,9.3,5.0,монолитно-каркасный,нет,2820880.0
67.0,33.5,2.9,3.0,5.9,4.0,кирпич,да,3189700.0
66.1,37.0,2.7,3.0,8.5,1.0,монолитно-каркасный,да,4086000.0
98.3,48.2,3.4,4.0,2.9,4.0,жб панель,да,6414600.0
62.3,35.5,2.9,2.0,6.9,9.0,монолитно-каркасный,нет,3120430.0
64.9,40.9,2.7,2.0,4.8,4.0,жб панель,нет,4151750.000000001
109.8,61.5,2.9,3.0,8.3,16.0,жб панель,нет,5461180.0
64.2,30.8,3.2,2.0,6.3,4.0,жб панель,нет,4307680.0
60.3,25.9,3.5,2.0,7.8,8.0,жб панель,нет,4075790.0
60.0,30.6,3.0,1.0,13.5,7.0,монолитно-каркасный,да,2364000.0
105.5,65.4,2.9,5.0,4.3,0.0,жб панель,нет,7035850.0
154.0,86.2,2.8,4.0,11.6,2.0,монолитно-каркасный,да,9397000.0
85.5,40.2,2.9,4.0,8.6,0.0,жб панель,нет,4366800.0
69.6,34.1,3.1,3.0,8.0,2.0,монолитно-каркасный,нет,4597760.0
52.2,33.4,2.9,2.0,6.8,1.0,монолитно-каркасный,да,2817660.0
68.7,32.3,3.0,3.0,5.3,19.0,жб панель,нет,2961710.0
73.0,33.6,2.9,3.0,8.1,2.0,монолитно-каркасный,да,5198100.0
58.0,31.3,2.7,2.0,0.1,4.0,кирпич,нет,3619800.0
67.0,30.2,2.9,3.0,1.0,4.0,жб панель,да,4414700.0
66.6,29.3,3.4,3.0,5.5,12.0,кирпич,да,3956160.0
66.0,37.0,3.3,3.0,6.4,4.0,жб панель,нет,4419400.0
65.0,26.7,2.7,2.0,12.4,3.0,кирпич,да,4323000.0
45.0,29.2,2.9,2.0,7.0,8.0,монолитно-каркасный,да,2285500.0
74.2,45.3,2.7,3.0,5.1,5.0,жб панель,нет,4201980.0
69.7,43.2,3.1,3.0,8.7,5.0,жб панель,да,3257140.0
67.3,31.6,2.9,3.0,6.7,3.0,кирпич,да,3558190.0
64.3,29.6,2.8,2.0,4.6,8.0,кирпич,нет,4095810.0
140.9,78.9,2.8,5.0,3.2,3.0,монолитно-каркасный,нет,8415820.0
63.0,38.4,3.2,3.0,7.6,1.0,монолитно-каркасный,да,3589300.0
63.4,27.3,3.3,3.0,3.3,13.0,монолитно-каркасный,нет,3702560.0
58.0,34.8,2.9,2.0,4.4,3.0,жб панель,нет,4442600.0
67.0,34.2,2.7,3.0,6.5,11.0,кирпич,нет,2974600.0
62.2,25.5,2.7,2.0,9.3,5.0,монолитно-каркасный,нет,3139180.0
75.1,34.5,2.9,4.0,5.6,4.0,кирпич,да,5258530.0
66.6,30.6,2.7,3.0,5.7,6.0,жб панель,нет,3129459.9999999995
58.0,30.2,2.9,1.0,8.4,6.0,кирпич,да,2897400.0
50.0,22.5,2.8,2.0,7.7,1.0,жб панель,нет,2455000.0
53.6,28.4,3.1,2.0,3.4,1.0,жб панель,нет,3164000.0
131.5,59.2,2.8,5.0,2.8,15.0,монолитно-каркасный,да,7218400.0
75.9,31.1,3.3,3.0,2.7,8.0,жб панель,нет,4197850.0
63.8,30.6,2.7,2.0,5.2,1.0,жб панель,нет,4209220.0
75.4,49.0,3.0,2.0,10.3,1.0,кирпич,нет,3761060.0
56.0,35.3,3.4,1.0,5.5,1.0,жб панель,нет,3799200.0
71.7,33.0,3.1,4.0,3.8,3.0,монолитно-каркасный,нет,4204270.0
49.5,22.3,2.8,1.0,10.6,9.0,монолитно-каркасный,да,2458850.0
103.1,58.8,2.7,3.0,6.8,1.0,монолитно-каркасный,да,5744140.0
73.3,41.0,2.7,3.0,8.4,2.0,кирпич,нет,4874750.0
86.0,53.3,3.1,4.0,2.2,3.0,монолитно-каркасный,да,4413400.0
95.3,59.1,3.0,4.0,5.3,8.0,кирпич,нет,5994920.0
64.5,35.5,2.8,3.0,5.6,4.0,кирпич,да,4049700.0
78.4,50.2,2.7,3.0,1.5,0.0,монолитно-каркасный,да,5761920.0
70.0,44.1,2.7,2.0,3.8,3.0,жб панель,нет,4226000.0
87.5,38.5,3.1,2.0,6.4,14.0,монолитно-каркасный,нет,3933750.0
110.9,71.0,2.8,4.0,7.3,9.0,кирпич,нет,6894240.0
66.7,36.7,2.8,3.0,8.8,8.0,жб панель,нет,3175140.0
68.9,40.7,2.7,2.0,9.4,11.0,кирпич,да,3206340.0000000005
50.9,31.6,3.3,1.0,10.9,15.0,жб панель,нет,3449730.0
64.6,35.5,2.7,3.0,9.3,9.0,монолитно-каркасный,да,3210259.9999999995
42.9,24.9,2.9,1.0,6.1,4.0,жб панель,нет,2575390.0
57.1,34.8,2.9,2.0,6.0,5.0,монолитно-каркасный,нет,2556120.0
126.3,74.5,3.2,4.0,5.2,7.0,монолитно-каркасный,нет,6372770.0
63.7,34.4,2.8,2.0,3.3,6.0,монолитно-каркасный,да,4134600.0
65.0,27.3,2.8,3.0,1.3,3.0,кирпич,нет,4003000.0
69.0,40.7,2.8,2.0,7.6,4.0,кирпич,да,3290900.0
65.7,30.2,2.8,3.0,8.0,6.0,жб панель,нет,4304610.0
64.0,37.1,3.3,2.0,4.3,6.0,монолитно-каркасный,да,4370800.0
60.7,32.2,2.7,3.0,11.9,17.0,жб панель,да,2613250.0
84.3,43.0,2.8,4.0,6.6,5.0,кирпич,нет,5000390.0
65.8,36.8,3.0,3.0,7.2,2.0,жб панель,да,4310640.0
73.6,47.8,2.9,3.0,4.6,3.0,кирпич,нет,3549760.0
150.0,93.0,2.7,4.0,13.1,1.0,жб панель,нет,7780000.0
54.0,28.6,2.8,2.0,8.1,7.0,жб панель,да,2887000.0
126.0,74.3,3.0,5.0,7.6,4.0,монолитно-каркасный,да,7902000.0
68.7,33.0,3.2,2.0,8.1,2.0,жб панель,нет,4787570.0
69.0,37.3,2.9,3.0,7.1,2.0,жб панель,да,3707900.0
42.3,17.3,3.2,1.0,6.1,3.0,монолитно-каркасный,нет,3244530.0
92.1,53.4,3.1,4.0,9.8,7.0,кирпич,нет,5720240.0
61.0,31.1,2.8,3.0,1.1,1.0,жб панель,нет,4808700.0
60.4,26.6,3.1,2.0,8.1,2.0,кирпич,да,4548760.0
57.0,25.1,2.8,1.0,8.4,9.0,жб панель,нет,3729400.0
73.6,38.3,3.1,4.0,5.4,3.0,кирпич,да,3674320.0
58.3,23.3,3.3,2.0,3.1,17.0,кирпич,нет,2588970.0
63.0,36.5,3.0,2.0,2.4,7.0,жб панель,нет,3760700.0
61.2,37.9,3.1,2.0,10.3,1.0,жб панель,нет,3135280.0
72.0,46.8,2.7,3.0,5.8,10.0,монолитно-каркасный,да,4823200.0
64.0,38.4,2.7,3.0,10.7,5.0,монолитно-каркасный,да,2498400.0
51.1,28.6,2.7,1.0,1.1,8.0,монолитно-каркасный,да,2348910.0
54.0,27.5,2.8,2.0,9.7,8.0,монолитно-каркасный,нет,2224400.0
68.0,28.6,2.7,3.0,8.6,17.0,кирпич,нет,3089200.0
69.2,28.4,2.9,2.0,11.6,3.0,жб панель,да,4678280.0
95.5,58.3,3.3,3.0,9.6,11.0,жб панель,нет,4912400.0
50.6,27.8,3.4,1.0,6.8,15.0,жб панель,да,2281560.0
54.7,30.6,2.7,2.0,6.2,4.0,кирпич,да,3208070.0
62.7,32.0,2.8,2.0,8.6,7.0,кирпич,да,2475960.0
64.7,35.6,2.7,3.0,2.7,0.0,кирпич,нет,5056680.0
64.1,39.1,2.7,2.0,0.3,9.0,кирпич,да,4619080.0
62.8,27.0,2.7,2.0,3.2,4.0,кирпич,да,3973360.0
98.6,59.2,2.7,3.0,7.0,3.0,кирпич,нет,5790340.0
62.0,35.3,2.9,2.0,5.7,2.0,кирпич,да,3251400.0
77.5,40.3,2.7,4.0,6.5,5.0,монолитно-каркасный,да,4896250.0
63.4,27.3,3.0,3.0,2.2,1.0,жб панель,нет,4479760.0
66.5,28.6,2.7,3.0,2.2,8.0,жб панель,да,2980100.0
48.8,27.3,2.9,1.0,8.3,6.0,жб панель,нет,3398640.0
85.5,55.6,2.7,3.0,4.3,5.0,кирпич,нет,4706250.0
54.7,33.4,3.0,2.0,3.5,7.0,монолитно-каркасный,нет,2710720.0
80.1,40.9,2.7,4.0,11.7,9.0,монолитно-каркасный,нет,4061120.0
60.2,34.9,2.9,2.0,9.4,2.0,жб панель,нет,3449560.0
65.4,39.2,3.3,2.0,6.6,3.0,кирпич,да,4114380.000000001
62.4,27.5,3.0,2.0,3.2,4.0,жб панель,нет,4831360.0
68.3,39.6,3.1,3.0,1.8,4.0,монолитно-каркасный,нет,4829960.0
61.0,33.5,3.1,3.0,7.2,3.0,кирпич,да,3660000.0
66.1,43.0,3.4,3.0,6.0,19.0,кирпич,да,4437200.0
55.0,26.4,3.3,2.0,7.6,9.0,монолитно-каркасный,да,2849000.0
130.5,63.9,3.1,6.0,3.8,6.0,кирпич,нет,8726600.0
65.6,27.6,3.2,2.0,11.0,4.0,жб панель,нет,3368879.9999999995
54.1,30.3,2.7,1.0,7.8,4.0,монолитно-каркасный,нет,2857960.0
65.9,38.9,3.5,3.0,4.1,6.0,кирпич,да,4223540.0
65.3,36.6,2.8,3.0,7.0,4.0,монолитно-каркасный,да,4417400.0
78.8,47.3,3.3,3.0,6.9,8.0,монолитно-каркасный,да,4062200.0
98.0,41.2,2.7,3.0,9.3,7.0,кирпич,да,5283800.0
74.0,37.7,2.8,2.0,7.0,7.0,монолитно-каркасный,нет,5025200.0
60.2,27.1,2.7,2.0,4.8,3.0,кирпич,нет,3348120.0
138.3,63.6,2.9,4.0,10.6,8.0,монолитно-каркасный,да,6889260.000000001
87.2,54.1,2.9,3.0,6.0,14.0,кирпич,да,4819520.0
84.0,52.1,3.0,4.0,3.5,3.0,кирпич,нет,4798400.0
62.6,37.6,3.3,2.0,6.5,19.0,жб панель,да,2813900.0
127.0,57.1,3.3,5.0,3.8,5.0,кирпич,да,8480500.0
69.7,41.8,2.7,2.0,5.7,5.0,монолитно-каркасный,нет,4097140.0
73.4,34.5,3.0,3.0,4.9,2.0,кирпич,нет,4780800.0
82.0,45.9,2.8,4.0,4.1,0.0,кирпич,нет,6036000.0
144.0,69.1,2.9,5.0,12.5,1.0,жб панель,да,8546800.0
60.0,37.2,2.7,2.0,8.3,4.0,жб панель,нет,3486000.0
90.0,54.0,2.9,3.0,3.2,10.0,жб панель,нет,5621000.0
59.4,30.3,3.4,2.0,0.2,2.0,монолитно-каркасный,нет,4831080.0
66.6,42.6,2.8,2.0,5.7,3.0,монолитно-каркасный,нет,4752800.0
71.4,42.1,3.1,2.0,4.1,3.0,кирпич,нет,3956840.0
49.1,31.9,2.8,1.0,6.2,4.0,кирпич,нет,2753430.0
90.5,57.0,2.8,2.0,2.5,0.0,монолитно-каркасный,да,5540100.0
42.0,18.5,2.7,1.0,2.9,4.0,жб панель,нет,1780000.0
62.8,32.0,3.1,2.0,6.7,8.0,монолитно-каркасный,да,3213320.0
71.5,45.0,2.9,3.0,2.7,12.0,кирпич,нет,3581050.0
132.2,82.0,2.7,4.0,9.7,1.0,монолитно-каркасный,да,8591500.0
66.7,36.0,2.8,3.0,3.1,5.0,монолитно-каркасный,да,4348660.0
144.2,80.8,2.7,6.0,6.1,9.0,жб панель,да,7797959.999999999
53.4,27.2,3.2,1.0,8.0,9.0,монолитно-каркасный,да,3776320.0
77.0,47.7,3.0,2.0,8.1,2.0,жб панель,да,4355300.0
58.1,29.0,2.9,2.0,8.8,6.0,монолитно-каркасный,да,2497790.0
63.3,31.0,2.8,2.0,8.5,1.0,жб панель,да,3029650.0
65.2,28.7,2.8,3.0,10.6,3.0,монолитно-каркасный,да,3155960.0
92.6,55.6,3.4,3.0,9.6,1.0,кирпич,нет,5890820.0
64.0,31.4,3.3,2.0,7.2,7.0,жб панель,нет,3767600.0
68.4,33.5,3.0,2.0,0.1,5.0,жб панель,да,3731840.0
71.8,46.7,3.1,3.0,2.2,9.0,кирпич,да,3701580.0
62.3,28.0,3.2,2.0,4.8,4.0,кирпич,да,4066530.0
73.5,47.0,2.7,3.0,7.6,2.0,монолитно-каркасный,нет,4266250.0
63.2,30.3,3.0,2.0,8.3,15.0,монолитно-каркасный,да,2988480.0
60.0,25.2,3.1,2.0,1.2,2.0,кирпич,нет,3304000.0
102.2,58.3,2.7,3.0,4.0,4.0,кирпич,да,6657820.0
89.2,41.0,2.8,3.0,7.0,8.0,монолитно-каркасный,да,4084640.0
64.2,25.7,2.8,3.0,2.8,7.0,монолитно-каркасный,нет,4299160.0
63.6,36.9,3.0,2.0,6.3,9.0,кирпич,да,3294360.0
95.0,51.3,3.2,3.0,4.1,5.0,монолитно-каркасный,нет,6211000.0
77.0,43.9,3.2,3.0,4.5,7.0,жб панель,да,4212200.0
53.0,32.3,3.4,1.0,6.1,2.0,монолитно-каркасный,да,3176000.0
74.3,34.9,3.3,3.0,4.6,15.0,жб панель,нет,3444210.0
48.0,26.4,2.9,2.0,4.8,4.0,жб панель,нет,2503200.0
62.0,31.6,3.4,3.0,3.8,8.0,монолитно-каркасный,нет,3986800.0
71.1,29.2,2.8,3.0,3.1,2.0,монолитно-каркасный,да,4171960.0
57.4,27.6,2.9,1.0,0.7,1.0,кирпич,да,4593780.0
79.0,44.2,2.7,3.0,6.2,4.0,монолитно-каркасный,да,5485100.0
57.5,35.6,2.9,2.0,7.4,3.0,жб панель,нет,2973500.0
78.8,43.3,3.1,3.0,2.6,15.0,жб панель,да,3571560.0
49.8,23.4,2.9,1.0,1.8,6.0,монолитно-каркасный,да,2832940.0
65.0,34.5,3.1,3.0,5.2,6.0,жб панель,нет,4851000.0
47.4,27.5,2.9,1.0,9.1,1.0,монолитно-каркасный,нет,3041340.0
68.0,29.2,2.7,2.0,7.7,15.0,кирпич,нет,4220000.0
83.0,42.3,2.7,2.0,4.7,7.0,монолитно-каркасный,да,5244800.0
108.5,56.4,2.7,5.0,3.6,3.0,жб панель,да,7330000.0
63.0,34.0,2.7,2.0,8.6,0.0,монолитно-каркасный,нет,3992200.0
88.6,52.3,2.8,3.0,0.6,15.0,кирпич,нет,5022120.0
69.0,31.7,3.0,2.0,3.0,9.0,монолитно-каркасный,нет,4392700.0
74.7,35.9,2.9,4.0,6.7,7.0,кирпич,да,4407660.0
79.5,51.7,3.0,3.0,4.8,8.0,кирпич,нет,4513800.0
59.0,31.9,2.7,2.0,7.0,4.0,монолитно-каркасный,да,3822500.0
64.8,38.9,2.9,2.0,9.1,6.0,кирпич,да,3874560.0
85.7,53.1,3.0,3.0,6.2,6.0,монолитно-каркасный,нет,4004900.0
